policy_id,customer_id,vehicle_id,policy_type,policy_version_id,coverage_limit,deductible,start_date,end_date,status
P004790,C004013,V003266,COMMERCIAL,PV-COMM-V1,614000.0,19100.0,2025-11-03,2026-11-03,ACTIVE
P004791,C008829,V011763,COMMERCIAL,PV-COMM-V1,738000.0,25100.0,2025-09-25,2026-09-25,ACTIVE
P004792,C009732,V011941,COMPREHENSIVE,PV-COMP-V2,978000.0,10800.0,2024-10-03,2025-10-03,EXPIRED
P004793,C008674,V012957,THEFT,PV-THEFT-V1,867000.0,13700.0,2025-06-25,2026-06-25,EXPIRED
P004794,C003695,V013238,THIRD_PARTY,PV-TP-V1,511000.0,24800.0,2023-12-18,2024-12-17,EXPIRED
P004795,C000206,V001216,THIRD_PARTY,PV-TP-V1,249000.0,4300.0,2023-11-22,2024-11-21,EXPIRED
P004796,C000061,V011741,COMPREHENSIVE,PV-COMP-V1,415000.0,20300.0,2024-10-27,2025-10-27,EXPIRED
P004797,C000471,V013891,COMPREHENSIVE,PV-COMP-V2,632000.0,17700.0,2025-04-26,2026-04-26,EXPIRED
P004798,C002272,V013586,COMPREHENSIVE,PV-COMP-V2,319000.0,8500.0,2024-03-14,2025-03-14,EXPIRED
P004799,C007157,V009491,THIRD_PARTY,PV-TP-V1,1374000.0,16900.0,2024-07-15,2025-07-15,EXPIRED
P004800,C006217,V006703,COMPREHENSIVE,PV-COMP-V2,870000.0,42400.0,2026-05-19,2027-05-19,ACTIVE
P004801,C008198,V000324,THIRD_PARTY,PV-TP-V1,518000.0,14900.0,2025-12-17,2026-12-17,ACTIVE
P004802,C003891,V001345,COMMERCIAL,PV-COMM-V1,712000.0,20700.0,2025-02-08,2026-02-08,EXPIRED
P004803,C000631,V004458,COMPREHENSIVE,PV-COMP-V1,321000.0,14200.0,2024-04-20,2025-04-20,EXPIRED
P004804,C002662,V011904,COMPREHENSIVE,PV-COMP-V2,532000.0,21300.0,2025-11-14,2026-11-14,ACTIVE
P004805,C000671,V000910,COMPREHENSIVE,PV-COMP-V1,764000.0,33100.0,2023-12-15,2024-12-14,EXPIRED
P004806,C002742,V010142,THIRD_PARTY,PV-TP-V1,346000.0,11800.0,2024-10-04,2025-10-04,EXPIRED
P004807,C005335,V003400,THIRD_PARTY,PV-TP-V1,302000.0,4000.0,2023-12-16,2024-12-15,EXPIRED
P004808,C001378,V000497,COMPREHENSIVE,PV-COMP-V2,278000.0,12800.0,2024-07-10,2025-07-10,EXPIRED
P004809,C001096,V009350,COMPREHENSIVE,PV-COMP-V1,438000.0,21800.0,2025-08-18,2026-08-18,EXPIRED
P004810,C001016,V013009,COMPREHENSIVE,PV-COMP-V1,837000.0,27000.0,2024-11-29,2025-11-29,EXPIRED
P004811,C008655,V010286,THEFT,PV-THEFT-V1,1028000.0,17400.0,2024-01-05,2025-01-04,EXPIRED
P004812,C002818,V005313,COMMERCIAL,PV-COMM-V1,493000.0,15100.0,2026-05-22,2027-05-22,ACTIVE
P004813,C000730,V012805,THIRD_PARTY,PV-TP-V1,2303000.0,55600.0,2024-02-18,2025-02-17,EXPIRED
P004814,C002489,V003471,THEFT,PV-THEFT-V1,1028000.0,32800.0,2026-05-07,2027-05-07,ACTIVE
P004815,C003379,V014056,COMPREHENSIVE,PV-COMP-V1,1285000.0,35100.0,2024-04-16,2025-04-16,EXPIRED
P004816,C003749,V006849,THIRD_PARTY,PV-TP-V1,726000.0,35600.0,2026-06-20,2027-06-20,ACTIVE
P004817,C002487,V004366,THIRD_PARTY,PV-TP-V1,1540000.0,26600.0,2025-02-10,2026-02-10,EXPIRED
P004818,C005413,V010357,COMPREHENSIVE,PV-COMP-V2,647000.0,28300.0,2026-02-19,2027-02-19,ACTIVE
P004819,C006203,V001196,COMMERCIAL,PV-COMM-V1,971000.0,35100.0,2025-08-02,2026-08-02,EXPIRED
P004820,C000423,V012083,COMPREHENSIVE,PV-COMP-V1,567000.0,6600.0,2026-05-16,2027-05-16,ACTIVE
P004821,C001084,V001424,THIRD_PARTY,PV-TP-V1,835000.0,30100.0,2024-03-18,2025-03-18,EXPIRED
P004822,C001961,V005478,COMPREHENSIVE,PV-COMP-V1,171000.0,5100.0,2023-12-07,2024-12-06,EXPIRED
P004823,C004082,V000257,COMPREHENSIVE,PV-COMP-V2,501000.0,18200.0,2023-11-22,2024-11-21,EXPIRED
P004824,C002399,V012634,COMPREHENSIVE,PV-COMP-V1,1559000.0,59900.0,2024-07-04,2025-07-04,EXPIRED
P004825,C002901,V013281,COMPREHENSIVE,PV-COMP-V1,563000.0,16900.0,2026-05-10,2027-05-10,ACTIVE
P004826,C004617,V000289,THIRD_PARTY,PV-TP-V1,1010000.0,30000.0,2023-12-09,2024-12-08,EXPIRED
P004827,C003554,V008413,THIRD_PARTY,PV-TP-V1,1155000.0,37100.0,2025-03-24,2026-03-24,EXPIRED
P004828,C009457,V014470,COMPREHENSIVE,PV-COMP-V1,2105000.0,47000.0,2026-06-02,2027-06-02,ACTIVE
P004829,C002011,V008920,COMPREHENSIVE,PV-COMP-V1,787000.0,17900.0,2025-04-19,2026-04-19,EXPIRED
P004830,C000957,V010090,THIRD_PARTY,PV-TP-V1,496000.0,10200.0,2026-06-11,2027-06-11,ACTIVE
P004831,C001976,V012945,THIRD_PARTY,PV-TP-V1,658000.0,15700.0,2025-03-18,2026-03-18,EXPIRED
P004832,C008116,V004485,COMPREHENSIVE,PV-COMP-V2,613000.0,14200.0,2025-05-10,2026-05-10,EXPIRED
P004833,C005428,V014292,COMPREHENSIVE,PV-COMP-V1,585000.0,18600.0,2025-10-28,2026-10-28,ACTIVE
P004834,C002797,V007516,COMPREHENSIVE,PV-COMP-V2,707000.0,24400.0,2026-07-02,2027-07-02,ACTIVE
P004835,C004657,V007071,COMPREHENSIVE,PV-COMP-V2,1346000.0,61900.0,2024-05-13,2025-05-13,EXPIRED
P004836,C006309,V001233,COMMERCIAL,PV-COMM-V1,395000.0,8200.0,2024-02-19,2025-02-18,EXPIRED
P004837,C006059,V009367,THIRD_PARTY,PV-TP-V1,481000.0,8500.0,2024-03-25,2025-03-25,EXPIRED
P004838,C002989,V005554,THIRD_PARTY,PV-TP-V1,627000.0,17600.0,2023-11-28,2024-11-27,EXPIRED
P004839,C009788,V002676,COMPREHENSIVE,PV-COMP-V1,838000.0,38900.0,2024-06-05,2025-06-05,EXPIRED
P004840,C003975,V001113,THIRD_PARTY,PV-TP-V1,1800000.0,66700.0,2024-02-13,2025-02-12,EXPIRED
P004841,C008716,V004920,COMMERCIAL,PV-COMM-V1,748000.0,29600.0,2024-06-13,2025-06-13,EXPIRED
P004842,C001102,V012492,COMPREHENSIVE,PV-COMP-V1,601000.0,16500.0,2026-05-27,2027-05-27,ACTIVE
P004843,C001233,V000268,COMPREHENSIVE,PV-COMP-V1,406000.0,13600.0,2024-05-03,2025-05-03,EXPIRED
P004844,C006303,V010740,COMPREHENSIVE,PV-COMP-V1,219000.0,7900.0,2023-11-22,2024-11-21,EXPIRED
P004845,C003839,V006498,COMPREHENSIVE,PV-COMP-V1,765000.0,20800.0,2024-05-17,2025-05-17,EXPIRED
P004846,C009885,V005319,COMPREHENSIVE,PV-COMP-V1,2445000.0,55200.0,2024-03-09,2025-03-09,EXPIRED
P004847,C007987,V012165,COMPREHENSIVE,PV-COMP-V1,1060000.0,49600.0,2024-07-11,2025-07-11,EXPIRED
P004848,C007040,V007673,COMPREHENSIVE,PV-COMP-V2,1335000.0,28800.0,2024-10-29,2025-10-29,EXPIRED
P004849,C002885,V003049,THEFT,PV-THEFT-V1,1248000.0,26300.0,2025-08-29,2026-08-29,EXPIRED
P004850,C002134,V006168,THIRD_PARTY,PV-TP-V1,1016000.0,26200.0,2025-06-03,2026-06-03,EXPIRED
P004851,C004698,V008118,THIRD_PARTY,PV-TP-V1,964000.0,21600.0,2025-02-18,2026-02-18,EXPIRED
P004852,C003732,V001380,COMMERCIAL,PV-COMM-V1,284000.0,3200.0,2024-11-08,2025-11-08,EXPIRED
P004853,C009808,V011826,THIRD_PARTY,PV-TP-V1,560000.0,14800.0,2025-10-09,2026-10-09,ACTIVE
P004854,C009949,V011521,COMPREHENSIVE,PV-COMP-V1,393000.0,13700.0,2025-09-27,2026-09-27,ACTIVE
P004855,C005085,V009607,COMPREHENSIVE,PV-COMP-V2,1381000.0,42200.0,2023-11-01,2024-10-31,EXPIRED
P004856,C000130,V004760,COMMERCIAL,PV-COMM-V1,416000.0,14200.0,2025-09-11,2026-09-11,EXPIRED
P004857,C001931,V009575,THEFT,PV-THEFT-V1,507000.0,11900.0,2024-07-06,2025-07-06,EXPIRED
P004858,C005552,V005503,THEFT,PV-THEFT-V1,2338000.0,103200.0,2026-09-05,2027-09-05,ACTIVE
P004859,C003057,V013921,COMPREHENSIVE,PV-COMP-V2,219000.0,4800.0,2024-02-26,2025-02-25,EXPIRED
P004860,C008187,V003791,THIRD_PARTY,PV-TP-V1,1209000.0,57000.0,2026-01-01,2027-01-01,ACTIVE
P004861,C000782,V000621,THIRD_PARTY,PV-TP-V1,499000.0,22500.0,2026-01-29,2027-01-29,ACTIVE
P004862,C000630,V000653,THIRD_PARTY,PV-TP-V1,916000.0,43100.0,2025-11-26,2026-11-26,ACTIVE
P004863,C009734,V005724,THIRD_PARTY,PV-TP-V1,463000.0,21300.0,2025-12-13,2026-12-13,ACTIVE
P004864,C006103,V012775,COMMERCIAL,PV-COMM-V1,1997000.0,28900.0,2025-10-20,2026-10-20,ACTIVE
P004865,C005371,V003474,COMMERCIAL,PV-COMM-V1,780000.0,17900.0,2025-12-29,2026-12-29,ACTIVE
P004866,C000085,V012337,COMPREHENSIVE,PV-COMP-V2,664000.0,19000.0,2025-01-05,2026-01-05,EXPIRED
P004867,C007706,V005029,COMMERCIAL,PV-COMM-V1,766000.0,12400.0,2024-09-23,2025-09-23,EXPIRED
P004868,C004203,V006837,COMPREHENSIVE,PV-COMP-V2,626000.0,20000.0,2025-10-07,2026-10-07,ACTIVE
P004869,C004887,V006272,COMPREHENSIVE,PV-COMP-V2,516000.0,9700.0,2024-05-17,2025-05-17,EXPIRED
P004870,C007224,V011751,THIRD_PARTY,PV-TP-V1,1008000.0,11700.0,2024-07-16,2025-07-16,EXPIRED
P004871,C004551,V002517,COMPREHENSIVE,PV-COMP-V1,1246000.0,15300.0,2026-06-16,2027-06-16,ACTIVE
P004872,C006402,V012020,THIRD_PARTY,PV-TP-V1,499000.0,9200.0,2025-09-12,2026-09-12,EXPIRED
P004873,C004288,V011482,COMPREHENSIVE,PV-COMP-V2,566000.0,25200.0,2026-08-21,2027-08-21,ACTIVE
P004874,C007536,V007077,COMPREHENSIVE,PV-COMP-V1,360000.0,14900.0,2026-03-06,2027-03-06,ACTIVE
P004875,C004203,V013304,COMPREHENSIVE,PV-COMP-V1,448000.0,13600.0,2026-03-12,2027-03-12,ACTIVE
P004876,C007047,V008224,COMPREHENSIVE,PV-COMP-V1,975000.0,10700.0,2025-06-19,2026-06-19,EXPIRED
P004877,C009009,V010792,COMPREHENSIVE,PV-COMP-V2,605000.0,26500.0,2026-05-20,2027-05-20,ACTIVE
P004878,C001243,V014570,COMPREHENSIVE,PV-COMP-V2,512000.0,11700.0,2025-12-08,2026-12-08,ACTIVE
P004879,C009117,V003604,COMPREHENSIVE,PV-COMP-V1,496000.0,22300.0,2025-02-17,2026-02-17,EXPIRED
P004880,C006514,V011744,COMPREHENSIVE,PV-COMP-V2,962000.0,38600.0,2024-12-20,2025-12-20,EXPIRED
P004881,C008098,V014254,COMPREHENSIVE,PV-COMP-V1,1378000.0,36700.0,2024-01-27,2025-01-26,EXPIRED
P004882,C009353,V005459,COMPREHENSIVE,PV-COMP-V2,592000.0,24600.0,2025-04-10,2026-04-10,EXPIRED
P004883,C002508,V011977,COMPREHENSIVE,PV-COMP-V1,270000.0,10200.0,2025-03-25,2026-03-25,EXPIRED
P004884,C008183,V001507,THIRD_PARTY,PV-TP-V1,830000.0,38600.0,2024-01-13,2025-01-12,EXPIRED
P004885,C005625,V008337,COMPREHENSIVE,PV-COMP-V1,684000.0,30100.0,2025-03-10,2026-03-10,EXPIRED
P004886,C009311,V012997,THIRD_PARTY,PV-TP-V1,695000.0,17200.0,2024-12-08,2025-12-08,EXPIRED
P004887,C009951,V014725,THEFT,PV-THEFT-V1,466000.0,14700.0,2026-01-07,2027-01-07,ACTIVE
P004888,C000624,V010927,THIRD_PARTY,PV-TP-V1,1034000.0,19500.0,2024-01-06,2025-01-05,EXPIRED
P004889,C007510,V012377,COMPREHENSIVE,PV-COMP-V2,1336000.0,23800.0,2024-04-23,2025-04-23,EXPIRED
P004890,C000974,V014159,COMPREHENSIVE,PV-COMP-V1,269000.0,2700.0,2024-03-30,2025-03-30,EXPIRED
P004891,C000875,V014629,THIRD_PARTY,PV-TP-V1,865000.0,22400.0,2024-03-17,2025-03-17,EXPIRED
P004892,C005206,V004891,COMPREHENSIVE,PV-COMP-V2,646000.0,7900.0,2023-10-31,2024-10-30,EXPIRED
P004893,C001119,V000731,THIRD_PARTY,PV-TP-V1,874000.0,9100.0,2024-05-24,2025-05-24,EXPIRED
P004894,C009071,V007022,COMMERCIAL,PV-COMM-V1,650000.0,23500.0,2025-09-15,2026-09-15,EXPIRED
P004895,C000933,V013492,THIRD_PARTY,PV-TP-V1,571000.0,15700.0,2026-05-26,2027-05-26,ACTIVE
P004896,C001556,V008471,THIRD_PARTY,PV-TP-V1,494000.0,10600.0,2025-08-14,2026-08-14,EXPIRED
P004897,C003218,V008535,THIRD_PARTY,PV-TP-V1,2700000.0,86700.0,2024-10-18,2025-10-18,EXPIRED
P004898,C001405,V001746,COMPREHENSIVE,PV-COMP-V1,448000.0,7800.0,2026-07-15,2027-07-15,ACTIVE
P004899,C003025,V003854,COMPREHENSIVE,PV-COMP-V1,871000.0,10500.0,2026-05-22,2027-05-22,ACTIVE
P004900,C007932,V012410,COMPREHENSIVE,PV-COMP-V2,368000.0,9700.0,2026-07-24,2027-07-24,ACTIVE
P004901,C008982,V014638,THIRD_PARTY,PV-TP-V1,615000.0,13100.0,2026-04-30,2027-04-30,ACTIVE
P004902,C004866,V002710,COMPREHENSIVE,PV-COMP-V1,656000.0,11800.0,2023-09-29,2024-09-28,EXPIRED
P004903,C001152,V009762,COMPREHENSIVE,PV-COMP-V2,1028000.0,51300.0,2025-11-09,2026-11-09,ACTIVE
P004904,C002017,V003389,COMPREHENSIVE,PV-COMP-V1,670000.0,24800.0,2024-04-12,2025-04-12,EXPIRED
P004905,C003844,V014688,COMPREHENSIVE,PV-COMP-V1,719000.0,22200.0,2023-12-07,2024-12-06,EXPIRED
P004906,C002536,V012108,THIRD_PARTY,PV-TP-V1,407000.0,17600.0,2025-05-04,2026-05-04,EXPIRED
P004907,C003320,V014721,THEFT,PV-THEFT-V1,297000.0,3700.0,2024-05-24,2025-05-24,EXPIRED
P004908,C007390,V005641,THIRD_PARTY,PV-TP-V1,1074000.0,42900.0,2024-06-29,2025-06-29,EXPIRED
P004909,C002049,V008315,THIRD_PARTY,PV-TP-V1,500000.0,7300.0,2024-02-03,2025-02-02,EXPIRED
P004910,C007518,V003127,THEFT,PV-THEFT-V1,1016000.0,45700.0,2026-02-24,2027-02-24,ACTIVE
P004911,C006057,V001157,COMPREHENSIVE,PV-COMP-V1,268000.0,3500.0,2026-06-06,2027-06-06,ACTIVE
P004912,C003275,V009826,THIRD_PARTY,PV-TP-V1,343000.0,5100.0,2025-06-17,2026-06-17,EXPIRED
P004913,C005672,V000033,COMMERCIAL,PV-COMM-V1,597000.0,27200.0,2025-12-31,2026-12-31,ACTIVE
P004914,C008618,V010123,COMPREHENSIVE,PV-COMP-V1,818000.0,40400.0,2024-08-15,2025-08-15,EXPIRED
P004915,C009924,V011631,COMPREHENSIVE,PV-COMP-V1,881000.0,27300.0,2023-10-30,2024-10-29,EXPIRED
P004916,C009248,V001337,THIRD_PARTY,PV-TP-V1,497000.0,22800.0,2025-01-24,2026-01-24,EXPIRED
P004917,C003812,V013535,COMPREHENSIVE,PV-COMP-V1,590000.0,27700.0,2024-02-15,2025-02-14,EXPIRED
P004918,C007050,V010800,THEFT,PV-THEFT-V1,477000.0,8900.0,2023-10-27,2024-10-26,EXPIRED
P004919,C000156,V012843,COMMERCIAL,PV-COMM-V1,437000.0,4900.0,2024-06-12,2025-06-12,EXPIRED
P004920,C008425,V008825,THEFT,PV-THEFT-V1,413000.0,16400.0,2024-09-19,2025-09-19,EXPIRED
P004921,C000234,V001611,THEFT,PV-THEFT-V1,567000.0,19500.0,2024-04-04,2025-04-04,EXPIRED
P004922,C009414,V000940,COMMERCIAL,PV-COMM-V1,552000.0,21200.0,2026-03-30,2027-03-30,ACTIVE
P004923,C008230,V005382,COMPREHENSIVE,PV-COMP-V2,397000.0,5500.0,2023-10-31,2024-10-30,EXPIRED
P004924,C001352,V004024,COMPREHENSIVE,PV-COMP-V1,401000.0,6800.0,2024-12-05,2025-12-05,EXPIRED
P004925,C001337,V006244,COMPREHENSIVE,PV-COMP-V2,1124000.0,29600.0,2024-12-24,2025-12-24,EXPIRED
P004926,C003809,V013220,COMPREHENSIVE,PV-COMP-V2,512000.0,12500.0,2025-03-14,2026-03-14,EXPIRED
P004927,C005275,V011033,THIRD_PARTY,PV-TP-V1,1004000.0,17900.0,2025-02-25,2026-02-25,EXPIRED
P004928,C006776,V000746,THEFT,PV-THEFT-V1,766000.0,25600.0,2024-02-15,2025-02-14,EXPIRED
P004929,C004546,V004084,THIRD_PARTY,PV-TP-V1,570000.0,10600.0,2026-01-31,2027-01-31,ACTIVE
P004930,C004767,V009641,COMPREHENSIVE,PV-COMP-V1,618000.0,20200.0,2024-02-11,2025-02-10,EXPIRED
P004931,C005355,V002878,THEFT,PV-THEFT-V1,930000.0,24100.0,2026-04-16,2027-04-16,ACTIVE
P004932,C005179,V004964,COMPREHENSIVE,PV-COMP-V1,245000.0,7100.0,2026-01-22,2027-01-22,ACTIVE
P004933,C008644,V004702,COMPREHENSIVE,PV-COMP-V1,1256000.0,41500.0,2026-09-13,2027-09-13,ACTIVE
P004934,C003320,V001742,COMPREHENSIVE,PV-COMP-V2,763000.0,21400.0,2025-12-10,2026-12-10,ACTIVE
P004935,C009311,V009272,COMMERCIAL,PV-COMM-V1,1980000.0,20200.0,2026-05-23,2027-05-23,ACTIVE
P004936,C009450,V002652,COMPREHENSIVE,PV-COMP-V1,1472000.0,41000.0,2024-12-24,2025-12-24,EXPIRED
P004937,C004546,V005666,THIRD_PARTY,PV-TP-V1,391000.0,7900.0,2024-08-19,2025-08-19,EXPIRED
P004938,C002460,V003003,COMPREHENSIVE,PV-COMP-V2,1117000.0,31200.0,2024-02-10,2025-02-09,EXPIRED
P004939,C004082,V001822,COMPREHENSIVE,PV-COMP-V1,853000.0,18300.0,2024-07-02,2025-07-02,EXPIRED
P004940,C001388,V013384,COMPREHENSIVE,PV-COMP-V2,1102000.0,24600.0,2024-10-11,2025-10-11,EXPIRED
P004941,C009155,V001331,THEFT,PV-THEFT-V1,554000.0,23400.0,2024-12-12,2025-12-12,EXPIRED
P004942,C001269,V014884,COMPREHENSIVE,PV-COMP-V2,692000.0,20900.0,2025-08-18,2026-08-18,EXPIRED
P004943,C008705,V000958,COMPREHENSIVE,PV-COMP-V1,585000.0,8000.0,2026-01-25,2027-01-25,ACTIVE
P004944,C008415,V002111,COMPREHENSIVE,PV-COMP-V2,1012000.0,49100.0,2026-06-28,2027-06-28,ACTIVE
P004945,C002667,V005400,COMPREHENSIVE,PV-COMP-V1,781000.0,14600.0,2024-12-12,2025-12-12,EXPIRED
P004946,C004597,V004692,COMPREHENSIVE,PV-COMP-V1,601000.0,22800.0,2025-09-15,2026-09-15,EXPIRED
P004947,C002802,V001661,THIRD_PARTY,PV-TP-V1,224000.0,4600.0,2023-11-30,2024-11-29,EXPIRED
P004948,C004852,V013803,THIRD_PARTY,PV-TP-V1,513000.0,18100.0,2025-02-15,2026-02-15,EXPIRED
P004949,C005072,V005107,COMPREHENSIVE,PV-COMP-V1,1180000.0,42700.0,2024-04-30,2025-04-30,EXPIRED
P004950,C003238,V013354,THIRD_PARTY,PV-TP-V1,277000.0,6200.0,2026-05-17,2027-05-17,ACTIVE
P004951,C006460,V000656,THIRD_PARTY,PV-TP-V1,812000.0,19200.0,2025-04-28,2026-04-28,EXPIRED
P004952,C003096,V012045,COMPREHENSIVE,PV-COMP-V1,765000.0,13900.0,2024-10-29,2025-10-29,EXPIRED
P004953,C005056,V014845,THIRD_PARTY,PV-TP-V1,833000.0,27100.0,2025-01-15,2026-01-15,EXPIRED
P004954,C004553,V013986,THIRD_PARTY,PV-TP-V1,578000.0,12400.0,2025-02-02,2026-02-02,EXPIRED
P004955,C002733,V007975,THIRD_PARTY,PV-TP-V1,284000.0,11200.0,2025-03-07,2026-03-07,EXPIRED
P004956,C003465,V008613,COMPREHENSIVE,PV-COMP-V2,1250000.0,27400.0,2024-08-27,2025-08-27,EXPIRED
P004957,C001839,V006884,COMPREHENSIVE,PV-COMP-V2,1206000.0,41000.0,2023-09-28,2024-09-27,EXPIRED
P004958,C000717,V002200,COMMERCIAL,PV-COMM-V1,270000.0,9300.0,2024-08-29,2025-08-29,EXPIRED
P004959,C005902,V002961,COMPREHENSIVE,PV-COMP-V2,1178000.0,54900.0,2025-01-03,2026-01-03,EXPIRED
P004960,C007967,V004641,THEFT,PV-THEFT-V1,214000.0,8200.0,2025-11-08,2026-11-08,ACTIVE
P004961,C006183,V009165,COMPREHENSIVE,PV-COMP-V2,332000.0,15600.0,2023-11-25,2024-11-24,EXPIRED
P004962,C002309,V013041,THIRD_PARTY,PV-TP-V1,435000.0,14800.0,2025-05-20,2026-05-20,EXPIRED
P004963,C003748,V011424,THIRD_PARTY,PV-TP-V1,1064000.0,45000.0,2024-01-30,2025-01-29,EXPIRED
P004964,C000310,V005869,THIRD_PARTY,PV-TP-V1,606000.0,8700.0,2023-10-10,2024-10-09,EXPIRED
P004965,C007708,V011550,COMPREHENSIVE,PV-COMP-V2,823000.0,13600.0,2024-06-14,2025-06-14,EXPIRED
P004966,C005128,V001406,COMPREHENSIVE,PV-COMP-V1,1752000.0,54400.0,2024-02-29,2025-02-28,EXPIRED
P004967,C009836,V010704,COMMERCIAL,PV-COMM-V1,562000.0,26500.0,2025-04-08,2026-04-08,EXPIRED
P004968,C009314,V002626,COMPREHENSIVE,PV-COMP-V2,386000.0,7500.0,2024-01-29,2025-01-28,EXPIRED
P004969,C002069,V009133,COMPREHENSIVE,PV-COMP-V2,1280000.0,49000.0,2023-10-04,2024-10-03,EXPIRED
P004970,C008157,V005207,COMPREHENSIVE,PV-COMP-V2,538000.0,12300.0,2025-10-10,2026-10-10,ACTIVE
P004971,C001724,V006085,COMPREHENSIVE,PV-COMP-V2,886000.0,19500.0,2024-01-17,2025-01-16,EXPIRED
P004972,C009222,V004973,COMPREHENSIVE,PV-COMP-V1,202000.0,6800.0,2024-11-28,2025-11-28,EXPIRED
P004973,C006663,V003149,COMPREHENSIVE,PV-COMP-V1,1487000.0,73300.0,2024-07-27,2025-07-27,EXPIRED
P004974,C006578,V008945,COMPREHENSIVE,PV-COMP-V1,615000.0,10600.0,2025-09-11,2026-09-11,EXPIRED
P004975,C002724,V002874,THIRD_PARTY,PV-TP-V1,1116000.0,30800.0,2026-01-12,2027-01-12,ACTIVE
P004976,C005871,V003917,COMPREHENSIVE,PV-COMP-V1,1118000.0,44900.0,2026-08-07,2027-08-07,ACTIVE
P004977,C008064,V005268,THIRD_PARTY,PV-TP-V1,1119000.0,18500.0,2025-04-11,2026-04-11,EXPIRED
P004978,C002031,V006401,COMPREHENSIVE,PV-COMP-V2,791000.0,16700.0,2025-02-28,2026-02-28,EXPIRED
P004979,C006503,V006562,THIRD_PARTY,PV-TP-V1,941000.0,25500.0,2025-12-20,2026-12-20,ACTIVE
P004980,C005869,V008022,THIRD_PARTY,PV-TP-V1,546000.0,21600.0,2024-06-05,2025-06-05,EXPIRED
P004981,C008690,V000077,THIRD_PARTY,PV-TP-V1,1235000.0,19600.0,2025-04-29,2026-04-29,EXPIRED
P004982,C003563,V011369,COMPREHENSIVE,PV-COMP-V2,1780000.0,50900.0,2025-12-04,2026-12-04,ACTIVE
P004983,C009272,V009016,THIRD_PARTY,PV-TP-V1,671000.0,19200.0,2024-11-11,2025-11-11,EXPIRED
P004984,C002163,V013934,THIRD_PARTY,PV-TP-V1,324000.0,15500.0,2024-12-29,2025-12-29,EXPIRED
P004985,C007926,V004948,COMPREHENSIVE,PV-COMP-V1,481000.0,6500.0,2025-08-29,2026-08-29,EXPIRED
P004986,C000494,V007823,THEFT,PV-THEFT-V1,415000.0,19800.0,2025-01-01,2026-01-01,EXPIRED
P004987,C001675,V002261,THIRD_PARTY,PV-TP-V1,479000.0,11500.0,2024-02-07,2025-02-06,EXPIRED
P004988,C008327,V001776,THIRD_PARTY,PV-TP-V1,668000.0,26300.0,2025-01-26,2026-01-26,EXPIRED
P004989,C007446,V005118,COMMERCIAL,PV-COMM-V1,966000.0,32700.0,2025-12-06,2026-12-06,ACTIVE
P004990,C000595,V007249,COMPREHENSIVE,PV-COMP-V1,1095000.0,13900.0,2025-08-01,2026-08-01,EXPIRED
P004991,C003611,V000094,COMMERCIAL,PV-COMM-V1,371000.0,12300.0,2026-04-24,2027-04-24,ACTIVE
P004992,C009571,V013276,COMPREHENSIVE,PV-COMP-V2,690000.0,22100.0,2024-07-03,2025-07-03,EXPIRED
P004993,C003398,V004008,COMPREHENSIVE,PV-COMP-V1,548000.0,23100.0,2024-01-26,2025-01-25,EXPIRED
P004994,C004626,V007408,THIRD_PARTY,PV-TP-V1,457000.0,21000.0,2026-01-25,2027-01-25,ACTIVE
P004995,C009636,V010905,COMPREHENSIVE,PV-COMP-V2,282000.0,12900.0,2024-06-04,2025-06-04,EXPIRED
P004996,C006090,V006530,THEFT,PV-THEFT-V1,876000.0,39300.0,2026-06-16,2027-06-16,ACTIVE
P004997,C006823,V004811,THEFT,PV-THEFT-V1,633000.0,19800.0,2025-10-01,2026-10-01,ACTIVE
P004998,C000462,V003182,COMPREHENSIVE,PV-COMP-V2,491000.0,17200.0,2024-07-13,2025-07-13,EXPIRED
P004999,C005386,V014391,COMMERCIAL,PV-COMM-V1,1041000.0,24900.0,2025-07-19,2026-07-19,EXPIRED
P005000,C002262,V001077,COMPREHENSIVE,PV-COMP-V1,882000.0,26500.0,2024-05-24,2025-05-24,EXPIRED
P005001,C001646,V002339,COMPREHENSIVE,PV-COMP-V1,936000.0,9500.0,2024-03-25,2025-03-25,EXPIRED
P005002,C006326,V005800,COMPREHENSIVE,PV-COMP-V2,681000.0,14700.0,2024-07-30,2025-07-30,EXPIRED
P005003,C001119,V001886,THIRD_PARTY,PV-TP-V1,497000.0,18700.0,2025-01-20,2026-01-20,EXPIRED
P005004,C007010,V005913,COMPREHENSIVE,PV-COMP-V2,2367000.0,47300.0,2025-06-13,2026-06-13,EXPIRED
P005005,C002175,V009876,COMPREHENSIVE,PV-COMP-V1,486000.0,8800.0,2024-08-11,2025-08-11,EXPIRED
P005006,C003887,V004324,THIRD_PARTY,PV-TP-V1,556000.0,7400.0,2024-12-08,2025-12-08,EXPIRED
P005007,C001060,V004950,THIRD_PARTY,PV-TP-V1,801000.0,26300.0,2025-07-18,2026-07-18,EXPIRED
P005008,C001731,V005860,THIRD_PARTY,PV-TP-V1,516000.0,25600.0,2026-03-18,2027-03-18,ACTIVE
P005009,C001812,V010001,COMPREHENSIVE,PV-COMP-V1,729000.0,33500.0,2025-03-06,2026-03-06,EXPIRED
P005010,C002962,V006904,COMPREHENSIVE,PV-COMP-V2,775000.0,32800.0,2025-04-20,2026-04-20,EXPIRED
