vehicle_id,customer_id,make,model,manufacture_year,registration_number,vehicle_value
V008131,C005746,Toyota,Innova,2012,REG-V-008131,1210000.0
V008132,C007909,Tata,Nexon,2012,REG-V-008132,575000.0
V008133,C006623,Honda,City,2019,REG-V-008133,946000.0
V008134,C006219,Mahindra,XUV300,2012,REG-V-008134,872000.0
V008135,C004391,Honda,City,2013,REG-V-008135,659000.0
V008136,C001725,Kia,Carens,2021,REG-V-008136,1529000.0
V008137,C006431,Maruti Suzuki,Ertiga,2022,REG-V-008137,763000.0
V008138,C004212,Volkswagen,Virtus,2021,REG-V-008138,1513000.0
V008139,C003041,Hyundai,Venue,2017,REG-V-008139,741000.0
V008140,C006638,Honda,Civic,2021,REG-V-008140,757000.0
V008141,C003798,Tata,Punch,2013,REG-V-008141,217000.0
V008142,C001683,Toyota,Fortuner,2019,REG-V-008142,1112000.0
V008143,C004869,Maruti Suzuki,Baleno,2025,REG-V-008143,632000.0
V008144,C002875,Volkswagen,Polo,2024,REG-V-008144,1371000.0
V008145,C007393,Volkswagen,Taigun,2019,REG-V-008145,859000.0
V008146,C000487,Mahindra,XUV700,2012,REG-V-008146,908000.0
V008147,C008569,Honda,Civic,2013,REG-V-008147,642000.0
V008148,C004642,Hyundai,Verna,2018,REG-V-008148,407000.0
V008149,C000167,Tata,Punch,2019,REG-V-008149,678000.0
V008150,C001342,Kia,Carens,2023,REG-V-008150,1189000.0
V008151,C009470,Volkswagen,Polo,2023,REG-V-008151,1634000.0
V008152,C005400,Hyundai,Verna,2014,REG-V-008152,540000.0
V008153,C007754,Honda,City,2020,REG-V-008153,668000.0
V008154,C008886,Volkswagen,Polo,2019,REG-V-008154,580000.0
V008155,C003188,Mahindra,Scorpio,2016,REG-V-008155,565000.0
V008156,C005509,Kia,Carens,2024,REG-V-008156,1483000.0
V008157,C006541,Tata,Altroz,2022,REG-V-008157,1390000.0
V008158,C008455,Tata,Harrier,2023,REG-V-008158,1415000.0
V008159,C004216,Volkswagen,Polo,2018,REG-V-008159,1069000.0
V008160,C009527,Tata,Nexon,2021,REG-V-008160,770000.0
V008161,C006115,Toyota,Fortuner,2013,REG-V-008161,928000.0
V008162,C008789,Honda,City,2018,REG-V-008162,759000.0
V008163,C000849,Mahindra,Scorpio,2021,REG-V-008163,897000.0
V008164,C004671,Honda,Civic,2014,REG-V-008164,556000.0
V008165,C001787,Tata,Tiago,2021,REG-V-008165,1229000.0
V008166,C009161,Hyundai,Creta,2020,REG-V-008166,1044000.0
V008167,C002371,Volkswagen,Virtus,2024,REG-V-008167,1382000.0
V008168,C007178,Mahindra,Scorpio,2025,REG-V-008168,959000.0
V008169,C000655,Hyundai,i20,2018,REG-V-008169,419000.0
V008170,C002017,Kia,Carens,2024,REG-V-008170,910000.0
V008171,C003183,Hyundai,i20,2021,REG-V-008171,982000.0
V008172,C007895,Tata,Altroz,2020,REG-V-008172,1133000.0
V008173,C002529,Honda,Amaze,2012,REG-V-008173,515000.0
V008174,C008216,Toyota,Innova,2017,REG-V-008174,1445000.0
V008175,C007954,Toyota,Glanza,2012,REG-V-008175,521000.0
V008176,C009929,Volkswagen,Polo,2018,REG-V-008176,902000.0
V008177,C006819,Hyundai,Verna,2012,REG-V-008177,555000.0
V008178,C006428,Tata,Punch,2017,REG-V-008178,476000.0
V008179,C006053,Hyundai,Verna,2021,REG-V-008179,1098000.0
V008180,C001097,Toyota,Glanza,2013,REG-V-008180,470000.0
V008181,C005166,Mahindra,XUV300,2025,REG-V-008181,1239000.0
V008182,C008562,Honda,Civic,2022,REG-V-008182,1480000.0
V008183,C000221,Kia,Carens,2018,REG-V-008183,618000.0
V008184,C001267,Volkswagen,Virtus,2023,REG-V-008184,876000.0
V008185,C006044,Toyota,Fortuner,2013,REG-V-008185,744000.0
V008186,C008514,Hyundai,i10,2015,REG-V-008186,595000.0
V008187,C003056,Honda,Civic,2016,REG-V-008187,463000.0
V008188,C008764,Hyundai,Verna,2014,REG-V-008188,423000.0
V008189,C003367,Hyundai,i10,2015,REG-V-008189,427000.0
V008190,C004693,Mahindra,Scorpio,2025,REG-V-008190,1817000.0
V008191,C009538,Tata,Altroz,2019,REG-V-008191,861000.0
V008192,C004196,Honda,Amaze,2017,REG-V-008192,481000.0
V008193,C006033,Toyota,Fortuner,2015,REG-V-008193,1040000.0
V008194,C009390,Tata,Tiago,2021,REG-V-008194,828000.0
V008195,C002657,Volkswagen,Polo,2015,REG-V-008195,437000.0
V008196,C000923,Kia,Seltos,2013,REG-V-008196,459000.0
V008197,C009587,Hyundai,i20,2013,REG-V-008197,484000.0
V008198,C005635,Tata,Altroz,2023,REG-V-008198,959000.0
V008199,C009657,Hyundai,i20,2020,REG-V-008199,966000.0
V008200,C008710,Volkswagen,Taigun,2012,REG-V-008200,570000.0
V008201,C005984,Kia,Carens,2013,REG-V-008201,497000.0
V008202,C004752,Volkswagen,Taigun,2020,REG-V-008202,1099000.0
V008203,C004838,Mahindra,Bolero,2016,REG-V-008203,804000.0
V008204,C001660,Volkswagen,Virtus,2012,REG-V-008204,618000.0
V008205,C004556,Honda,Civic,2017,REG-V-008205,467000.0
V008206,C008271,Kia,Sonet,2024,REG-V-008206,971000.0
V008207,C009891,Hyundai,i10,2018,REG-V-008207,456000.0
V008208,C009602,Mahindra,Bolero,2013,REG-V-008208,500000.0
V008209,C009624,Kia,Seltos,2013,REG-V-008209,720000.0
V008210,C000201,Maruti Suzuki,Swift,2013,REG-V-008210,383000.0
V008211,C005190,Kia,Seltos,2018,REG-V-008211,1012000.0
V008212,C002011,Toyota,Innova,2016,REG-V-008212,1073000.0
V008213,C006204,Volkswagen,Taigun,2016,REG-V-008213,600000.0
V008214,C009471,Maruti Suzuki,Ertiga,2023,REG-V-008214,584000.0
V008215,C008816,Mahindra,XUV700,2017,REG-V-008215,1104000.0
V008216,C008708,Hyundai,i10,2025,REG-V-008216,856000.0
V008217,C003665,Honda,Amaze,2022,REG-V-008217,1422000.0
V008218,C005060,Hyundai,i20,2024,REG-V-008218,936000.0
V008219,C002810,Hyundai,i20,2015,REG-V-008219,500000.0
V008220,C005578,Toyota,Glanza,2020,REG-V-008220,1320000.0
V008221,C003023,Kia,Seltos,2023,REG-V-008221,1597000.0
V008222,C008141,Maruti Suzuki,Brezza,2019,REG-V-008222,408000.0
V008223,C004678,Tata,Tiago,2019,REG-V-008223,971000.0
V008224,C007047,Volkswagen,Polo,2020,REG-V-008224,1097000.0
V008225,C008780,Tata,Harrier,2024,REG-V-008225,1311000.0
V008226,C002986,Hyundai,Creta,2019,REG-V-008226,733000.0
V008227,C006267,Hyundai,Verna,2013,REG-V-008227,467000.0
V008228,C008502,Tata,Altroz,2015,REG-V-008228,647000.0
V008229,C009518,Hyundai,i10,2016,REG-V-008229,470000.0
V008230,C001626,Toyota,Glanza,2016,REG-V-008230,1584000.0
V008231,C006855,Tata,Punch,2013,REG-V-008231,382000.0
V008232,C004384,Kia,Seltos,2024,REG-V-008232,1301000.0
V008233,C002844,Toyota,Fortuner,2015,REG-V-008233,1476000.0
V008234,C001572,Maruti Suzuki,Swift,2019,REG-V-008234,536000.0
V008235,C005898,Kia,Seltos,2017,REG-V-008235,734000.0
V008236,C003324,Mahindra,XUV300,2017,REG-V-008236,909000.0
V008237,C006727,Maruti Suzuki,Dzire,2017,REG-V-008237,356000.0
V008238,C002802,Kia,Carens,2024,REG-V-008238,929000.0
V008239,C000009,Mahindra,Bolero,2021,REG-V-008239,1989000.0
V008240,C007742,Mahindra,Scorpio,2017,REG-V-008240,1105000.0
V008241,C001609,Mahindra,XUV300,2014,REG-V-008241,925000.0
V008242,C002544,Kia,Seltos,2016,REG-V-008242,898000.0
V008243,C002375,Mahindra,XUV300,2020,REG-V-008243,1483000.0
V008244,C003413,Honda,Amaze,2016,REG-V-008244,520000.0
V008245,C004891,Toyota,Innova,2020,REG-V-008245,1812000.0
V008246,C008171,Maruti Suzuki,Ertiga,2024,REG-V-008246,598000.0
V008247,C006540,Mahindra,XUV700,2019,REG-V-008247,1456000.0
V008248,C001451,Tata,Nexon,2018,REG-V-008248,852000.0
V008249,C001839,Tata,Punch,2017,REG-V-008249,746000.0
V008250,C008516,Mahindra,Scorpio,2023,REG-V-008250,1837000.0
V008251,C002517,Mahindra,XUV300,2023,REG-V-008251,1625000.0
V008252,C002207,Hyundai,Venue,2018,REG-V-008252,896000.0
V008253,C000036,Maruti Suzuki,Dzire,2024,REG-V-008253,936000.0
V008254,C007810,Mahindra,XUV700,2013,REG-V-008254,541000.0
V008255,C007446,Honda,City,2014,REG-V-008255,511000.0
V008256,C003476,Maruti Suzuki,Baleno,2016,REG-V-008256,270000.0
V008257,C000069,Hyundai,i20,2017,REG-V-008257,531000.0
V008258,C007930,Maruti Suzuki,Baleno,2020,REG-V-008258,420000.0
V008259,C001006,Volkswagen,Taigun,2013,REG-V-008259,429000.0
V008260,C004635,Hyundai,i20,2016,REG-V-008260,379000.0
V008261,C008440,Toyota,Glanza,2023,REG-V-008261,1654000.0
V008262,C002463,Mahindra,Bolero,2025,REG-V-008262,1990000.0
V008263,C003805,Volkswagen,Taigun,2025,REG-V-008263,1096000.0
V008264,C006656,Tata,Nexon,2018,REG-V-008264,616000.0
V008265,C006776,Tata,Tiago,2017,REG-V-008265,385000.0
V008266,C004665,Hyundai,i10,2020,REG-V-008266,808000.0
V008267,C004366,Honda,Amaze,2024,REG-V-008267,1122000.0
V008268,C004213,Honda,Civic,2013,REG-V-008268,592000.0
V008269,C004898,Volkswagen,Virtus,2018,REG-V-008269,837000.0
V008270,C003465,Volkswagen,Virtus,2024,REG-V-008270,1788000.0
V008271,C002579,Honda,Amaze,2019,REG-V-008271,617000.0
V008272,C003145,Kia,Carens,2013,REG-V-008272,634000.0
V008273,C004816,Toyota,Innova,2023,REG-V-008273,1503000.0
V008274,C003826,Mahindra,XUV300,2015,REG-V-008274,626000.0
V008275,C005900,Honda,Civic,2022,REG-V-008275,1288000.0
V008276,C006349,Mahindra,Bolero,2022,REG-V-008276,1934000.0
V008277,C009967,Tata,Nexon,2014,REG-V-008277,377000.0
V008278,C006203,Volkswagen,Taigun,2019,REG-V-008278,1151000.0
V008279,C007403,Hyundai,i10,2025,REG-V-008279,1125000.0
V008280,C000993,Toyota,Glanza,2017,REG-V-008280,671000.0
V008281,C007672,Kia,Sonet,2015,REG-V-008281,598000.0
V008282,C005124,Mahindra,XUV700,2012,REG-V-008282,691000.0
V008283,C008708,Volkswagen,Polo,2017,REG-V-008283,938000.0
V008284,C009705,Honda,Civic,2015,REG-V-008284,718000.0
V008285,C002321,Honda,Civic,2018,REG-V-008285,633000.0
V008286,C009318,Tata,Tiago,2013,REG-V-008286,577000.0
V008287,C006761,Toyota,Innova,2017,REG-V-008287,1593000.0
V008288,C007454,Mahindra,Bolero,2015,REG-V-008288,641000.0
V008289,C004764,Honda,City,2017,REG-V-008289,957000.0
V008290,C003551,Kia,Carens,2025,REG-V-008290,936000.0
V008291,C008064,Kia,Carens,2018,REG-V-008291,1181000.0
V008292,C000233,Toyota,Glanza,2020,REG-V-008292,1601000.0
V008293,C005443,Hyundai,Venue,2024,REG-V-008293,1161000.0
V008294,C000763,Kia,Carens,2013,REG-V-008294,740000.0
V008295,C002563,Tata,Altroz,2017,REG-V-008295,587000.0
V008296,C007307,Hyundai,Venue,2015,REG-V-008296,487000.0
V008297,C007614,Mahindra,Bolero,2016,REG-V-008297,452000.0
V008298,C008950,Volkswagen,Virtus,2018,REG-V-008298,627000.0
V008299,C007208,Honda,City,2016,REG-V-008299,746000.0
V008300,C006794,Kia,Seltos,2025,REG-V-008300,1573000.0
V008301,C009467,Volkswagen,Polo,2013,REG-V-008301,569000.0
V008302,C005408,Tata,Altroz,2020,REG-V-008302,436000.0
V008303,C006574,Tata,Tiago,2017,REG-V-008303,787000.0
V008304,C008726,Volkswagen,Polo,2015,REG-V-008304,520000.0
V008305,C007706,Honda,Civic,2012,REG-V-008305,451000.0
V008306,C007769,Tata,Harrier,2021,REG-V-008306,465000.0
V008307,C005398,Hyundai,i20,2015,REG-V-008307,371000.0
V008308,C005322,Maruti Suzuki,Dzire,2018,REG-V-008308,564000.0
V008309,C006526,Maruti Suzuki,Swift,2022,REG-V-008309,394000.0
V008310,C007048,Tata,Nexon,2018,REG-V-008310,353000.0
V008311,C005502,Honda,City,2020,REG-V-008311,1230000.0
V008312,C001859,Kia,Sonet,2017,REG-V-008312,640000.0
V008313,C002507,Tata,Altroz,2018,REG-V-008313,590000.0
V008314,C004971,Mahindra,XUV300,2024,REG-V-008314,1568000.0
V008315,C002049,Tata,Tiago,2013,REG-V-008315,608000.0
V008316,C004253,Volkswagen,Polo,2013,REG-V-008316,427000.0
V008317,C001461,Hyundai,Creta,2015,REG-V-008317,381000.0
V008318,C001451,Mahindra,XUV300,2014,REG-V-008318,544000.0
V008319,C008470,Honda,City,2020,REG-V-008319,1266000.0
V008320,C005458,Kia,Sonet,2016,REG-V-008320,435000.0
V008321,C007877,Maruti Suzuki,Ertiga,2022,REG-V-008321,593000.0
V008322,C000118,Honda,Amaze,2016,REG-V-008322,617000.0
V008323,C002845,Maruti Suzuki,Swift,2012,REG-V-008323,370000.0
V008324,C000186,Toyota,Fortuner,2024,REG-V-008324,2776000.0
V008325,C000033,Toyota,Fortuner,2021,REG-V-008325,2114000.0
V008326,C000332,Volkswagen,Polo,2019,REG-V-008326,763000.0
V008327,C005254,Kia,Carens,2023,REG-V-008327,1358000.0
V008328,C000916,Kia,Carens,2016,REG-V-008328,633000.0
V008329,C008049,Honda,Amaze,2013,REG-V-008329,480000.0
V008330,C005198,Hyundai,Venue,2012,REG-V-008330,499000.0
V008331,C002474,Mahindra,Scorpio,2017,REG-V-008331,1304000.0
V008332,C008424,Honda,Amaze,2017,REG-V-008332,694000.0
V008333,C005129,Tata,Punch,2018,REG-V-008333,629000.0
V008334,C003509,Kia,Seltos,2018,REG-V-008334,862000.0
V008335,C005733,Mahindra,Bolero,2020,REG-V-008335,1156000.0
V008336,C006769,Toyota,Glanza,2021,REG-V-008336,2072000.0
V008337,C005625,Tata,Altroz,2017,REG-V-008337,897000.0
V008338,C009363,Honda,Amaze,2020,REG-V-008338,1138000.0
V008339,C003541,Maruti Suzuki,Dzire,2021,REG-V-008339,591000.0
V008340,C004117,Tata,Nexon,2020,REG-V-008340,650000.0
V008341,C008628,Mahindra,XUV300,2015,REG-V-008341,851000.0
V008342,C006428,Honda,Amaze,2016,REG-V-008342,623000.0
V008343,C009660,Tata,Punch,2023,REG-V-008343,1178000.0
V008344,C007984,Honda,City,2014,REG-V-008344,401000.0
V008345,C005161,Volkswagen,Virtus,2012,REG-V-008345,388000.0
V008346,C006396,Tata,Harrier,2023,REG-V-008346,664000.0
V008347,C004078,Kia,Sonet,2014,REG-V-008347,389000.0
V008348,C001276,Honda,Civic,2016,REG-V-008348,454000.0
V008349,C004086,Tata,Nexon,2023,REG-V-008349,1258000.0
V008350,C002806,Tata,Tiago,2017,REG-V-008350,648000.0
V008351,C006824,Hyundai,i20,2024,REG-V-008351,888000.0
V008352,C006742,Volkswagen,Taigun,2014,REG-V-008352,464000.0
V008353,C009402,Honda,Civic,2024,REG-V-008353,909000.0
V008354,C000804,Mahindra,Bolero,2014,REG-V-008354,822000.0
V008355,C004716,Tata,Tiago,2021,REG-V-008355,691000.0
V008356,C004006,Maruti Suzuki,Swift,2012,REG-V-008356,201000.0
V008357,C005318,Volkswagen,Polo,2024,REG-V-008357,815000.0
V008358,C001193,Honda,Civic,2021,REG-V-008358,945000.0
V008359,C004953,Toyota,Fortuner,2024,REG-V-008359,1834000.0
V008360,C006607,Volkswagen,Taigun,2012,REG-V-008360,485000.0
V008361,C003120,Toyota,Fortuner,2022,REG-V-008361,1876000.0
V008362,C006542,Honda,Civic,2016,REG-V-008362,651000.0
V008363,C002665,Toyota,Glanza,2025,REG-V-008363,2449000.0
V008364,C003703,Tata,Altroz,2023,REG-V-008364,900000.0
V008365,C009125,Volkswagen,Polo,2021,REG-V-008365,1091000.0
V008366,C000268,Honda,Civic,2024,REG-V-008366,1560000.0
V008367,C002729,Kia,Carens,2021,REG-V-008367,914000.0
V008368,C009391,Honda,Amaze,2018,REG-V-008368,683000.0
V008369,C001460,Hyundai,i10,2019,REG-V-008369,710000.0
V008370,C003990,Maruti Suzuki,Dzire,2017,REG-V-008370,487000.0
V008371,C004561,Mahindra,Bolero,2022,REG-V-008371,1700000.0
V008372,C006563,Maruti Suzuki,Dzire,2018,REG-V-008372,487000.0
V008373,C006162,Toyota,Innova,2025,REG-V-008373,2432000.0
V008374,C006311,Toyota,Glanza,2014,REG-V-008374,979000.0
V008375,C009423,Kia,Carens,2023,REG-V-008375,1026000.0
V008376,C003945,Maruti Suzuki,Swift,2016,REG-V-008376,372000.0
V008377,C004934,Hyundai,Verna,2025,REG-V-008377,1054000.0
V008378,C009640,Mahindra,Scorpio,2025,REG-V-008378,1464000.0
V008379,C001281,Maruti Suzuki,Ertiga,2017,REG-V-008379,283000.0
V008380,C009495,Kia,Sonet,2012,REG-V-008380,764000.0
V008381,C009495,Volkswagen,Virtus,2015,REG-V-008381,369000.0
V008382,C009543,Mahindra,Scorpio,2022,REG-V-008382,1224000.0
V008383,C000697,Maruti Suzuki,Dzire,2023,REG-V-008383,472000.0
V008384,C005821,Maruti Suzuki,Dzire,2023,REG-V-008384,695000.0
V008385,C008420,Hyundai,Verna,2023,REG-V-008385,831000.0
V008386,C003119,Hyundai,i10,2023,REG-V-008386,1025000.0
V008387,C005952,Honda,Civic,2020,REG-V-008387,975000.0
V008388,C002579,Hyundai,i10,2022,REG-V-008388,667000.0
V008389,C001297,Mahindra,Scorpio,2015,REG-V-008389,1078000.0
V008390,C008564,Maruti Suzuki,Ertiga,2024,REG-V-008390,494000.0
V008391,C009809,Mahindra,XUV300,2023,REG-V-008391,2282000.0
V008392,C000720,Toyota,Glanza,2019,REG-V-008392,1069000.0
V008393,C001209,Mahindra,XUV300,2024,REG-V-008393,1698000.0
V008394,C005932,Volkswagen,Virtus,2017,REG-V-008394,924000.0
V008395,C000877,Kia,Seltos,2017,REG-V-008395,1020000.0
V008396,C006349,Kia,Seltos,2016,REG-V-008396,412000.0
V008397,C007251,Toyota,Innova,2014,REG-V-008397,1130000.0
V008398,C004165,Volkswagen,Taigun,2017,REG-V-008398,993000.0
V008399,C007629,Honda,Civic,2013,REG-V-008399,491000.0
V008400,C001128,Volkswagen,Polo,2023,REG-V-008400,789000.0
V008401,C003001,Maruti Suzuki,Swift,2020,REG-V-008401,377000.0
V008402,C008131,Mahindra,XUV700,2012,REG-V-008402,387000.0
V008403,C000896,Hyundai,Venue,2016,REG-V-008403,690000.0
V008404,C002841,Honda,City,2017,REG-V-008404,714000.0
V008405,C006255,Honda,Civic,2022,REG-V-008405,957000.0
V008406,C002495,Kia,Sonet,2022,REG-V-008406,1600000.0
V008407,C004845,Honda,Civic,2012,REG-V-008407,574000.0
V008408,C008411,Tata,Punch,2022,REG-V-008408,695000.0
V008409,C002698,Volkswagen,Taigun,2019,REG-V-008409,756000.0
V008410,C004392,Maruti Suzuki,Dzire,2012,REG-V-008410,202000.0
V008411,C000190,Toyota,Innova,2016,REG-V-008411,732000.0
V008412,C007133,Volkswagen,Taigun,2013,REG-V-008412,630000.0
V008413,C003554,Honda,Amaze,2020,REG-V-008413,1201000.0
V008414,C008636,Mahindra,Scorpio,2021,REG-V-008414,1573000.0
V008415,C000898,Honda,Amaze,2020,REG-V-008415,1116000.0
V008416,C007897,Toyota,Fortuner,2017,REG-V-008416,653000.0
V008417,C008185,Tata,Harrier,2020,REG-V-008417,548000.0
V008418,C007833,Honda,City,2021,REG-V-008418,1236000.0
V008419,C007399,Honda,City,2024,REG-V-008419,1091000.0
V008420,C002402,Honda,City,2019,REG-V-008420,611000.0
V008421,C004188,Honda,Civic,2020,REG-V-008421,1154000.0
V008422,C003869,Maruti Suzuki,Brezza,2014,REG-V-008422,337000.0
V008423,C002431,Volkswagen,Polo,2014,REG-V-008423,700000.0
V008424,C004957,Kia,Carens,2025,REG-V-008424,1911000.0
V008425,C007016,Kia,Sonet,2013,REG-V-008425,748000.0
V008426,C004827,Honda,Amaze,2024,REG-V-008426,1233000.0
V008427,C009749,Mahindra,Scorpio,2021,REG-V-008427,1150000.0
V008428,C007135,Maruti Suzuki,Swift,2018,REG-V-008428,559000.0
V008429,C004448,Volkswagen,Polo,2016,REG-V-008429,419000.0
V008430,C004056,Tata,Nexon,2012,REG-V-008430,549000.0
V008431,C005884,Mahindra,XUV700,2017,REG-V-008431,512000.0
V008432,C004345,Volkswagen,Polo,2023,REG-V-008432,867000.0
V008433,C002243,Hyundai,Verna,2023,REG-V-008433,754000.0
V008434,C005250,Kia,Sonet,2019,REG-V-008434,1178000.0
V008435,C006770,Tata,Nexon,2012,REG-V-008435,434000.0
V008436,C003587,Toyota,Fortuner,2022,REG-V-008436,1669000.0
V008437,C002824,Kia,Sonet,2021,REG-V-008437,1321000.0
V008438,C002195,Volkswagen,Polo,2012,REG-V-008438,378000.0
V008439,C003638,Volkswagen,Virtus,2015,REG-V-008439,512000.0
V008440,C002464,Honda,City,2018,REG-V-008440,1032000.0
V008441,C007700,Maruti Suzuki,Brezza,2016,REG-V-008441,345000.0
V008442,C006437,Hyundai,Verna,2021,REG-V-008442,614000.0
V008443,C002857,Toyota,Innova,2018,REG-V-008443,1814000.0
V008444,C009923,Volkswagen,Polo,2024,REG-V-008444,1636000.0
V008445,C006499,Tata,Altroz,2019,REG-V-008445,757000.0
V008446,C001420,Kia,Seltos,2015,REG-V-008446,404000.0
V008447,C008340,Honda,Amaze,2019,REG-V-008447,1060000.0
V008448,C007603,Hyundai,i20,2019,REG-V-008448,981000.0
V008449,C005047,Toyota,Fortuner,2020,REG-V-008449,1273000.0
V008450,C002357,Honda,City,2016,REG-V-008450,620000.0
V008451,C008157,Mahindra,XUV700,2022,REG-V-008451,848000.0
V008452,C001246,Kia,Sonet,2024,REG-V-008452,1263000.0
V008453,C004199,Volkswagen,Virtus,2021,REG-V-008453,1295000.0
V008454,C008219,Volkswagen,Virtus,2015,REG-V-008454,500000.0
V008455,C008073,Toyota,Innova,2020,REG-V-008455,1955000.0
V008456,C006336,Mahindra,Bolero,2024,REG-V-008456,1281000.0
V008457,C000076,Kia,Seltos,2017,REG-V-008457,1087000.0
V008458,C003315,Hyundai,Creta,2025,REG-V-008458,962000.0
V008459,C008572,Hyundai,Venue,2024,REG-V-008459,1006000.0
V008460,C007268,Kia,Sonet,2025,REG-V-008460,1880000.0
V008461,C008155,Kia,Carens,2024,REG-V-008461,1040000.0
V008462,C000655,Mahindra,XUV700,2014,REG-V-008462,891000.0
V008463,C009428,Honda,City,2013,REG-V-008463,611000.0
V008464,C002310,Hyundai,Verna,2012,REG-V-008464,471000.0
V008465,C003303,Hyundai,Verna,2018,REG-V-008465,483000.0
V008466,C008442,Maruti Suzuki,Baleno,2016,REG-V-008466,286000.0
V008467,C004081,Tata,Nexon,2024,REG-V-008467,1522000.0
V008468,C006475,Kia,Sonet,2014,REG-V-008468,578000.0
V008469,C005563,Kia,Sonet,2012,REG-V-008469,749000.0
V008470,C008699,Honda,Amaze,2012,REG-V-008470,656000.0
V008471,C001556,Honda,City,2012,REG-V-008471,641000.0
V008472,C000988,Toyota,Innova,2021,REG-V-008472,2316000.0
V008473,C006365,Honda,City,2014,REG-V-008473,424000.0
V008474,C008489,Toyota,Innova,2017,REG-V-008474,918000.0
V008475,C009264,Mahindra,Bolero,2017,REG-V-008475,578000.0
V008476,C004016,Toyota,Innova,2022,REG-V-008476,1513000.0
V008477,C007406,Toyota,Fortuner,2020,REG-V-008477,1497000.0
V008478,C003920,Kia,Sonet,2020,REG-V-008478,1354000.0
V008479,C003172,Hyundai,Verna,2014,REG-V-008479,271000.0
V008480,C000257,Volkswagen,Taigun,2017,REG-V-008480,880000.0
V008481,C002520,Hyundai,Venue,2016,REG-V-008481,451000.0
V008482,C001700,Tata,Harrier,2022,REG-V-008482,1204000.0
V008483,C002691,Hyundai,Verna,2017,REG-V-008483,591000.0
V008484,C002874,Volkswagen,Polo,2023,REG-V-008484,859000.0
V008485,C008628,Toyota,Glanza,2020,REG-V-008485,2360000.0
V008486,C002039,Kia,Seltos,2024,REG-V-008486,1776000.0
V008487,C008243,Toyota,Innova,2021,REG-V-008487,1188000.0
V008488,C008631,Volkswagen,Taigun,2024,REG-V-008488,1397000.0
V008489,C004675,Volkswagen,Polo,2019,REG-V-008489,753000.0
V008490,C007302,Tata,Altroz,2022,REG-V-008490,1157000.0
V008491,C003169,Hyundai,Venue,2020,REG-V-008491,598000.0
V008492,C000187,Honda,Amaze,2017,REG-V-008492,789000.0
V008493,C007146,Tata,Altroz,2020,REG-V-008493,990000.0
V008494,C006108,Hyundai,i10,2025,REG-V-008494,1351000.0
V008495,C004642,Volkswagen,Polo,2021,REG-V-008495,679000.0
V008496,C009036,Kia,Seltos,2013,REG-V-008496,425000.0
V008497,C007329,Hyundai,Venue,2025,REG-V-008497,1354000.0
V008498,C004281,Kia,Carens,2017,REG-V-008498,766000.0
V008499,C000550,Volkswagen,Polo,2019,REG-V-008499,755000.0
V008500,C008809,Volkswagen,Taigun,2014,REG-V-008500,730000.0
V008501,C009847,Kia,Seltos,2022,REG-V-008501,1699000.0
V008502,C006393,Hyundai,Creta,2013,REG-V-008502,255000.0
V008503,C007750,Volkswagen,Virtus,2015,REG-V-008503,768000.0
V008504,C005099,Tata,Tiago,2022,REG-V-008504,974000.0
V008505,C002391,Mahindra,XUV700,2020,REG-V-008505,1737000.0
V008506,C009163,Tata,Punch,2015,REG-V-008506,250000.0
V008507,C006916,Tata,Punch,2012,REG-V-008507,571000.0
V008508,C005526,Kia,Seltos,2015,REG-V-008508,475000.0
V008509,C006860,Kia,Carens,2021,REG-V-008509,995000.0
V008510,C005149,Hyundai,i10,2017,REG-V-008510,533000.0
