claim_id,policy_id,customer_id,vehicle_id,repair_shop_id,incident_date,claim_date,claim_type,claim_amount,description,previous_claim_count,days_since_previous_claim,customer_claim_frequency,customer_avg_claim_amount_prior,repair_shop_claim_count_prior,policy_age_days,claim_amount_vs_vehicle_value,claim_amount_vs_customer_average,investigation_probability_synthetic,investigation_label,repair_shop_investigation_rate_prior,investigation_status,status
CL029107,P005998,C009669,V008679,RS00153,2025-08-21,2025-08-25,ACCIDENT,530400.0,Accident claim reported for V008679.,4,61.0,4.0,174875.0,59,190,0.7148247978436658,3.033023588277341,0.3098262218562565,0,0.1694915254237288,NOT_FLAGGED,CLOSED
CL000125,P004268,C008455,V014783,RS00259,2025-08-23,2025-08-25,VANDALISM,165500.0,Vandalism claim reported for V014783.,0,-1.0,0.0,165500.0,64,20,0.5338709677419354,1.0,0.09468256299492973,0,0.265625,NOT_FLAGGED,CLOSED
CL018941,P000281,C008715,V000100,RS00009,2025-08-22,2025-08-25,ACCIDENT,182200.0,Accident claim reported for V000100.,2,18.0,2.0,634050.0,9,229,0.24390896921017402,0.2873590410850879,0.014908358905457515,0,0.1111111111111111,NOT_FLAGGED,CLOSED
CL025128,P000455,C002713,V005293,RS00075,2025-08-25,2025-08-25,ACCIDENT,191800.0,Accident claim reported for V005293.,5,72.0,5.0,245500.0,39,188,0.5060686015831135,0.7812627291242362,0.34713576889025366,0,0.3076923076923077,NOT_FLAGGED,CLOSED
CL012509,P009264,C006006,V002416,RS00458,2025-08-22,2025-08-25,ACCIDENT,415900.0,Accident claim reported for V002416.,0,-1.0,0.0,415900.0,27,326,0.3480334728033473,1.0,0.010098456129808076,0,0.1111111111111111,NOT_FLAGGED,CLOSED
CL025611,P000235,C004573,V005932,RS00111,2025-08-20,2025-08-25,ACCIDENT,471700.0,Accident claim reported for V005932.,22,86.0,12.0,517304.54545454547,27,102,0.5628878281622912,0.9118419780857064,0.3180730281549816,0,0.07407407407407407,NOT_FLAGGED,CLOSED
CL024144,P000864,C003964,V011671,RS00379,2025-08-21,2025-08-25,VANDALISM,154100.0,Vandalism claim reported for V011671.,1,2.0,1.0,120000.0,95,16,0.1779445727482679,1.2841666666666667,0.17687090218255452,1,0.06315789473684211,INVESTIGATED,UNDER_REVIEW
CL002324,P002493,C009465,V009071,RS00287,2025-08-23,2025-08-25,ACCIDENT,869800.0,Accident claim reported for V009071.,2,77.0,2.0,171800.0,118,166,0.454678515420805,5.0628637951105935,0.1275302483505294,0,0.2457627118644068,NOT_FLAGGED,CLOSED
CL027131,P010026,C008917,V013954,RS00464,2025-08-22,2025-08-25,ACCIDENT,135200.0,Accident claim reported for V013954.,1,69.0,1.0,70800.0,109,200,0.39416909620991253,1.9096045197740112,0.005515490236992343,0,0.09174311926605505,NOT_FLAGGED,CLOSED
CL006171,P000605,C008667,V011966,RS00069,2025-08-22,2025-08-25,FIRE,42700.0,Fire claim reported for V011966.,1,81.0,1.0,267200.0,85,4,0.06898222940226172,0.15980538922155688,0.14086126965429985,0,0.16470588235294117,NOT_FLAGGED,CLOSED
CL027335,P007802,C002515,V003382,RS00063,2025-08-22,2025-08-25,ACCIDENT,251700.0,Accident claim reported for V003382.,8,122.0,5.0,216075.0,35,210,0.6340050377833754,1.1648733078792086,0.22171039124981115,0,0.08571428571428572,NOT_FLAGGED,CLOSED
CL011429,P004650,C001745,V000296,RS00164,2025-08-23,2025-08-25,THEFT,286800.0,Theft claim reported for V000296.,3,26.0,3.0,680800.0,387,183,0.46634146341463417,0.4212690951821387,0.45099552275919663,0,0.2971576227390181,NOT_FLAGGED,CLOSED
CL023510,P011249,C000268,V008366,RS00016,2025-08-20,2025-08-25,ACCIDENT,936000.0,Accident claim reported for V008366.,4,62.0,4.0,364100.0,67,239,0.6,2.570722329030486,0.5318434216488123,0,0.08955223880597014,NOT_FLAGGED,CLOSED
CL010358,P009760,C007154,V009920,RS00164,2025-08-21,2025-08-25,ACCIDENT,141200.0,Accident claim reported for V009920.,5,245.0,3.0,288520.0,388,366,0.11602300739523418,0.48939414945237764,0.18724908506961402,0,0.2963917525773196,NOT_FLAGGED,CLOSED
CL008988,P002644,C007459,V004765,RS00389,2025-08-24,2025-08-25,ACCIDENT,38900.0,Accident claim reported for V004765.,0,-1.0,0.0,38900.0,7,15,0.07955010224948875,1.0,0.1316560479704352,0,0.2857142857142857,NOT_FLAGGED,CLOSED
CL008445,P002482,C003424,V005164,RS00052,2025-08-19,2025-08-25,FIRE,793400.0,Fire claim reported for V005164.,0,-1.0,0.0,793400.0,93,157,0.48378048780487803,1.0,0.08028220373433018,0,0.2903225806451613,NOT_FLAGGED,CLOSED
CL013023,P002831,C002565,V000115,RS00220,2025-08-22,2025-08-26,ACCIDENT,616300.0,Accident claim reported for V000115.,0,-1.0,0.0,616300.0,57,32,0.9103397341211226,1.0,0.04691303926400856,0,0.08771929824561403,NOT_FLAGGED,CLOSED
CL020473,P005385,C005288,V011873,RS00252,2025-08-23,2025-08-26,ACCIDENT,165000.0,Accident claim reported for V011873.,0,-1.0,0.0,165000.0,58,100,0.2391304347826087,1.0,0.009105974431099223,0,0.13793103448275862,NOT_FLAGGED,CLOSED
CL006908,P001376,C006577,V014942,RS00114,2025-08-21,2025-08-26,ACCIDENT,348700.0,Accident claim reported for V014942.,8,26.0,8.0,565587.5,25,368,0.21327217125382264,0.6165270625676841,0.29551198156496905,1,0.12,INVESTIGATED,UNDER_REVIEW
CL028412,P000608,C000675,V002532,RS00277,2025-08-23,2025-08-26,ACCIDENT,350700.0,Accident claim reported for V002532.,5,65.0,5.0,219760.0,23,282,0.25157819225251077,1.5958318165271206,0.04045240139424916,0,0.13043478260869565,NOT_FLAGGED,CLOSED
CL003138,P005176,C004430,V012543,RS00287,2025-08-20,2025-08-26,ACCIDENT,67300.0,Accident claim reported for V012543.,8,13.0,6.0,170337.5,120,246,0.10074850299401197,0.39509796727085933,0.5895033163914688,0,0.24369747899159663,NOT_FLAGGED,CLOSED
CL016439,P009114,C005139,V005506,RS00214,2025-08-20,2025-08-26,NATURAL_DISASTER,353000.0,Natural_Disaster claim reported for V005506.,3,19.0,3.0,170800.0,102,122,0.7690631808278867,2.066744730679157,0.7866385409429348,0,0.0784313725490196,NOT_FLAGGED,CLOSED
CL024532,P002062,C004735,V012322,RS00311,2025-08-25,2025-08-26,NATURAL_DISASTER,63200.0,Natural_Disaster claim reported for V012322.,1,141.0,1.0,97800.0,90,300,0.21868512110726643,0.6462167689161554,0.005958658923313964,0,0.11363636363636363,NOT_FLAGGED,CLOSED
CL026905,P000876,C004534,V012190,RS00488,2025-08-25,2025-08-26,THEFT,844800.0,Theft claim reported for V012190.,13,71.0,10.0,401461.53846153844,13,350,0.42388359257400904,2.1043111707223607,0.08725026799215795,0,0.15384615384615385,NOT_FLAGGED,CLOSED
CL004985,P005655,C009725,V012446,RS00066,2025-08-19,2025-08-26,ACCIDENT,592000.0,Accident claim reported for V012446.,5,24.0,5.0,159260.0,14,189,0.7115384615384616,3.7171920130604046,0.600334558349635,1,0.07142857142857142,FLAGGED,UNDER_REVIEW
CL021115,P010884,C006584,V014765,RS00398,2025-08-25,2025-08-26,THEFT,174300.0,Theft claim reported for V014765.,0,-1.0,0.0,174300.0,45,13,0.4672922252010724,1.0,0.017479339314063452,0,0.15555555555555556,NOT_FLAGGED,CLOSED
CL027844,P004940,C001388,V013384,RS00011,2025-08-24,2025-08-26,ACCIDENT,423000.0,Accident claim reported for V013384.,4,44.0,3.0,468500.0,87,319,0.35817104149026247,0.9028815368196371,0.02615760949426594,0,0.10344827586206896,NOT_FLAGGED,CLOSED
CL029163,P003186,C004245,V000763,RS00432,2025-08-21,2025-08-26,ACCIDENT,142700.0,Accident claim reported for V000763.,2,66.0,2.0,317800.0,71,147,0.13908382066276803,0.4490245437382001,0.014841498510283817,0,0.07042253521126761,NOT_FLAGGED,CLOSED
CL001344,P006788,C003962,V001560,RS00082,2025-08-19,2025-08-26,ACCIDENT,113800.0,Accident claim reported for V001560.,3,58.0,3.0,105166.66666666667,52,149,0.2331967213114754,1.0820919175911252,0.05845999449675223,0,0.019230769230769232,NOT_FLAGGED,CLOSED
CL012599,P008939,C004371,V001244,RS00311,2025-08-25,2025-08-26,THEFT,98700.0,Theft claim reported for V001244.,7,22.0,7.0,983228.5714285715,89,354,0.0443794964028777,0.1003835759741958,0.4510775455437665,0,0.11235955056179775,NOT_FLAGGED,CLOSED
CL023143,P005552,C000075,V010538,RS00450,2025-08-26,2025-08-26,FIRE,475400.0,Fire claim reported for V010538.,9,16.0,9.0,388600.0,13,270,0.5212719298245614,1.2233659289758105,0.13851411431376717,0,0.07692307692307693,NOT_FLAGGED,CLOSED
CL026682,P011102,C005599,V004155,RS00413,2025-08-24,2025-08-26,ACCIDENT,126500.0,Accident claim reported for V004155.,0,-1.0,0.0,126500.0,78,75,0.5270833333333333,1.0,0.009243096226056164,0,0.14285714285714285,NOT_FLAGGED,CLOSED
CL008423,P007541,C005944,V006852,RS00417,2025-08-24,2025-08-26,ACCIDENT,345000.0,Accident claim reported for V006852.,11,16.0,11.0,815245.4545454546,64,292,0.16189582355701548,0.4231854321620928,0.18971210263940172,0,0.125,NOT_FLAGGED,CLOSED
CL014374,P004364,C001543,V007445,RS00069,2025-08-20,2025-08-26,ACCIDENT,61500.0,Accident claim reported for V007445.,1,94.0,1.0,87900.0,86,208,0.19585987261146498,0.6996587030716723,0.03621813660694331,0,0.16279069767441862,NOT_FLAGGED,CLOSED
CL009935,P000197,C002387,V003746,RS00298,2025-08-26,2025-08-26,VANDALISM,293700.0,Vandalism claim reported for V003746.,8,16.0,8.0,331287.5,40,122,0.5862275449101796,0.8865411462853262,0.5024908477812745,0,0.07692307692307693,NOT_FLAGGED,CLOSED
CL009916,P007829,C005325,V006728,RS00129,2025-08-19,2025-08-26,THEFT,147700.0,Theft claim reported for V006728.,3,8.0,3.0,452900.0,50,62,0.11521060842433697,0.3261205564142195,0.15266628666578028,0,0.1,NOT_FLAGGED,CLOSED
CL028137,P006293,C006896,V012447,RS00311,2025-08-25,2025-08-26,NATURAL_DISASTER,195100.0,Natural_Disaster claim reported for V012447.,0,-1.0,0.0,195100.0,88,95,0.42138228941684663,1.0,0.010698807048492798,0,0.1111111111111111,NOT_FLAGGED,CLOSED
CL029430,P005009,C001812,V010001,RS00449,2025-08-24,2025-08-26,ACCIDENT,156000.0,Accident claim reported for V010001.,14,9.0,9.0,223392.85714285713,220,173,0.20662251655629138,0.6983213429256595,0.7222550634169748,0,0.23636363636363636,NOT_FLAGGED,CLOSED
CL007669,P006612,C006255,V001116,RS00298,2025-08-19,2025-08-26,FIRE,1194700.0,Fire claim reported for V001116.,4,79.0,3.0,231375.0,39,22,0.6132956878850103,5.1634792004321985,0.6095572137104807,1,0.075,INVESTIGATED,UNDER_REVIEW
CL015602,P006310,C001519,V006324,RS00174,2025-08-25,2025-08-26,ACCIDENT,811200.0,Accident claim reported for V006324.,2,56.0,2.0,405950.0,12,110,0.7229946524064171,1.9982756497105554,0.07876188025801217,0,0.0,NOT_FLAGGED,CLOSED
CL012860,P000021,C000160,V002313,RS00283,2025-08-19,2025-08-26,ACCIDENT,176400.0,Accident claim reported for V002313.,4,76.0,4.0,182625.0,50,304,0.2915702479338843,0.9659137577002054,0.061429608839188896,0,0.1,NOT_FLAGGED,CLOSED
CL012919,P007189,C001652,V004813,RS00022,2025-08-25,2025-08-26,ACCIDENT,492900.0,Accident claim reported for V004813.,5,130.0,5.0,281620.0,28,353,0.2484375,1.7502308074710602,0.07984329829161133,0,0.07142857142857142,NOT_FLAGGED,CLOSED
CL014183,P005721,C000871,V008963,RS00422,2025-08-20,2025-08-26,VANDALISM,83700.0,Vandalism claim reported for V008963.,3,386.0,0.0,696500.0,188,221,0.15852272727272726,0.12017229002153625,0.12651128283519172,0,0.2393617021276596,NOT_FLAGGED,CLOSED
CL008333,P005062,C006819,V008177,RS00411,2025-08-23,2025-08-26,ACCIDENT,110900.0,Accident claim reported for V008177.,1,10.0,1.0,237800.0,51,75,0.19981981981981983,0.4663582842724979,0.1033043220209744,0,0.058823529411764705,NOT_FLAGGED,CLOSED
CL000373,P010283,C003989,V004196,RS00287,2025-08-25,2025-08-26,ACCIDENT,139300.0,Accident claim reported for V004196.,1,20.0,1.0,287300.0,119,68,0.2896049896049896,0.4848590323703446,0.12760388042068577,0,0.24166666666666667,NOT_FLAGGED,CLOSED
CL027240,P002767,C005952,V011542,RS00422,2025-08-23,2025-08-26,ACCIDENT,660700.0,Accident claim reported for V011542.,1,51.0,1.0,247900.0,189,106,0.9452074391988555,2.6651875756353367,0.2449212318684636,0,0.23809523809523808,NOT_FLAGGED,CLOSED
CL021337,P011720,C007109,V003385,RS00413,2025-08-25,2025-08-26,ACCIDENT,171600.0,Accident claim reported for V003385.,1,191.0,1.0,581400.0,77,327,0.24409672830725462,0.2951496388028896,0.01138878039951193,0,0.14102564102564102,NOT_FLAGGED,CLOSED
CL013108,P006867,C002335,V004255,RS00461,2025-08-26,2025-08-26,THEFT,178600.0,Theft claim reported for V004255.,4,2.0,4.0,83900.0,23,261,0.5855737704918033,2.1287246722288438,0.5776417260414414,1,0.08695652173913043,INVESTIGATED,UNDER_REVIEW
CL012581,P005317,C000307,V010958,RS00241,2025-08-21,2025-08-26,NATURAL_DISASTER,188900.0,Natural_Disaster claim reported for V010958.,9,33.0,7.0,203733.33333333334,82,300,0.305663430420712,0.9271924083769633,0.03482923223088179,0,0.12195121951219512,NOT_FLAGGED,CLOSED
CL025138,P000967,C002706,V009734,RS00314,2025-08-25,2025-08-27,NATURAL_DISASTER,345600.0,Natural_Disaster claim reported for V009734.,0,-1.0,0.0,345600.0,35,296,0.6,1.0,0.045131181569456745,0,0.02857142857142857,NOT_FLAGGED,CLOSED
CL014406,P010219,C003097,V005042,RS00318,2025-08-27,2025-08-27,ACCIDENT,266200.0,Accident claim reported for V005042.,9,63.0,5.0,296633.3333333333,12,162,0.31207502930832354,0.8974042027194067,0.03679851703453198,0,0.08333333333333333,NOT_FLAGGED,CLOSED
CL008112,P010625,C006265,V014535,RS00464,2025-08-27,2025-08-27,NATURAL_DISASTER,34800.0,Natural_Disaster claim reported for V014535.,7,60.0,4.0,185957.14285714287,110,204,0.07204968944099378,0.1871398939847891,0.09259688975649903,1,0.09090909090909091,INVESTIGATED,UNDER_REVIEW
CL019251,P006909,C009808,V003246,RS00315,2025-08-27,2025-08-27,THEFT,308900.0,Theft claim reported for V003246.,11,30.0,11.0,163781.81818181818,3,257,0.5784644194756554,1.8860457371225579,0.30776503273722755,0,0.3333333333333333,NOT_FLAGGED,CLOSED
CL011248,P007334,C006123,V002300,RS00039,2025-08-26,2025-08-27,ACCIDENT,297000.0,Accident claim reported for V002300.,14,129.0,9.0,114500.0,33,313,0.580078125,2.593886462882096,0.22471130904737344,1,0.24242424242424243,FLAGGED,UNDER_REVIEW
CL020864,P008101,C006316,V009194,RS00354,2025-08-22,2025-08-27,ACCIDENT,109500.0,Accident claim reported for V009194.,10,51.0,10.0,158590.0,5,289,0.1931216931216931,0.6904596758938142,0.1207529134163978,0,0.0,NOT_FLAGGED,CLOSED
CL010714,P009356,C005545,V008096,RS00460,2025-08-20,2025-08-27,ACCIDENT,1070500.0,Accident claim reported for V008096.,14,27.0,14.0,489935.71428571426,18,287,0.7387853692201518,2.1849805368051203,0.5911658827255177,1,0.05555555555555555,INVESTIGATED,UNDER_REVIEW
CL010082,P005280,C007558,V014604,RS00144,2025-08-26,2025-08-27,ACCIDENT,331100.0,Accident claim reported for V014604.,15,32.0,6.0,285540.0,89,346,0.5689003436426117,1.1595573299712825,0.33674235379512585,1,0.12359550561797752,FLAGGED,UNDER_REVIEW
CL010635,P005960,C001712,V014548,RS00054,2025-08-24,2025-08-27,NATURAL_DISASTER,552800.0,Natural_Disaster claim reported for V014548.,5,60.0,5.0,654120.0,91,316,0.3700133868808568,0.8451048737234759,0.03792402212818385,0,0.07692307692307693,NOT_FLAGGED,CLOSED
CL006992,P001163,C001647,V014314,RS00432,2025-08-22,2025-08-27,FIRE,959400.0,Fire claim reported for V014314.,6,78.0,6.0,545600.0,72,307,0.6,1.7584310850439884,0.15600990148122465,0,0.06944444444444445,NOT_FLAGGED,CLOSED
CL024214,P008590,C009501,V010975,RS00164,2025-08-25,2025-08-27,ACCIDENT,115300.0,Accident claim reported for V010975.,0,-1.0,0.0,115300.0,390,144,0.2839901477832512,1.0,0.0452259077856173,0,0.29562982005141386,NOT_FLAGGED,CLOSED
CL005049,P007705,C004886,V009085,RS00085,2025-08-22,2025-08-27,ACCIDENT,323300.0,Accident claim reported for V009085.,2,33.0,2.0,186950.0,23,36,0.8311053984575836,1.7293393955603102,0.19760577019513254,0,0.34782608695652173,NOT_FLAGGED,CLOSED
CL022370,P007593,C009423,V008375,RS00033,2025-08-23,2025-08-27,ACCIDENT,158100.0,Accident claim reported for V008375.,0,-1.0,0.0,158100.0,25,357,0.15409356725146198,1.0,0.016719307339247556,0,0.12,NOT_FLAGGED,CLOSED
CL008090,P007761,C000320,V011156,RS00012,2025-08-26,2025-08-27,VANDALISM,74000.0,Vandalism claim reported for V011156.,3,99.0,3.0,142133.33333333334,9,200,0.10866372980910426,0.5206378986866791,0.12569042764345112,0,0.1111111111111111,NOT_FLAGGED,CLOSED
CL001028,P008267,C007564,V012142,RS00164,2025-08-27,2025-08-27,ACCIDENT,278700.0,Accident claim reported for V012142.,0,-1.0,0.0,278700.0,389,254,0.2343986543313709,1.0,0.020917505014512,0,0.2948717948717949,NOT_FLAGGED,CLOSED
CL007833,P000980,C007380,V005788,RS00284,2025-08-20,2025-08-27,ACCIDENT,193100.0,Accident claim reported for V005788.,9,9.0,5.0,397422.22222222225,27,321,0.23751537515375154,0.48588123462312677,0.26925124158138203,0,0.07407407407407407,NOT_FLAGGED,CLOSED
CL029130,P001933,C006823,V009591,RS00288,2025-08-26,2025-08-27,ACCIDENT,345900.0,Accident claim reported for V009591.,0,-1.0,0.0,345900.0,14,360,0.6863095238095238,1.0,0.09322372029725025,0,0.0,NOT_FLAGGED,CLOSED
CL015996,P005546,C000265,V013269,RS00449,2025-08-23,2025-08-27,ACCIDENT,98900.0,Accident claim reported for V013269.,5,11.0,5.0,185960.0,221,215,0.20183673469387756,0.5318348031834803,0.3078184747642125,0,0.23529411764705882,NOT_FLAGGED,CLOSED
CL013031,P006621,C002708,V005842,RS00273,2025-08-25,2025-08-27,ACCIDENT,69000.0,Accident claim reported for V005842.,6,33.0,3.0,186033.33333333334,127,88,0.14256198347107438,0.3709012721734456,0.2134000968758275,0,0.2992125984251969,NOT_FLAGGED,CLOSED
CL018405,P001060,C002516,V010878,RS00359,2025-08-22,2025-08-27,NATURAL_DISASTER,265800.0,Natural_Disaster claim reported for V010878.,2,43.0,2.0,432450.0,26,8,0.27317574511819115,0.6146375303503295,0.06920163327401044,0,0.07692307692307693,NOT_FLAGGED,CLOSED
CL007813,P007947,C008089,V003519,RS00481,2025-08-22,2025-08-27,THEFT,203200.0,Theft claim reported for V003519.,12,38.0,8.0,187966.66666666666,70,58,0.3622103386809269,1.0810427380741268,0.0815228799657327,0,0.08571428571428572,NOT_FLAGGED,CLOSED
CL000383,P008168,C003067,V007601,RS00322,2025-08-26,2025-08-27,ACCIDENT,25400.0,Accident claim reported for V007601.,1,235.0,1.0,56400.0,13,298,0.10039525691699605,0.450354609929078,0.019111452123110693,0,0.0,NOT_FLAGGED,CLOSED
CL001033,P006917,C006985,V012223,RS00184,2025-08-23,2025-08-27,ACCIDENT,589300.0,Accident claim reported for V012223.,2,13.0,2.0,1004950.0,70,123,0.3541466346153846,0.5863973332006568,0.0888669967318072,0,0.08571428571428572,NOT_FLAGGED,CLOSED
CL016600,P007785,C008563,V001363,RS00155,2025-08-22,2025-08-27,THEFT,574400.0,Theft claim reported for V001363.,14,13.0,13.0,207100.0,45,256,0.5240875912408759,2.7735393529695798,0.1471673393430496,0,0.08888888888888889,NOT_FLAGGED,CLOSED
CL015293,P007051,C003224,V009905,RS00112,2025-08-26,2025-08-27,VANDALISM,269900.0,Vandalism claim reported for V009905.,18,4.0,9.0,307050.0,56,185,0.7121372031662269,0.8790099332356294,0.6091326912501684,0,0.05357142857142857,NOT_FLAGGED,CLOSED
CL014049,P002502,C004595,V005737,RS00409,2025-08-24,2025-08-27,ACCIDENT,153600.0,Accident claim reported for V005737.,9,11.0,7.0,229888.88888888888,40,280,0.35310344827586204,0.6681488641855969,0.4109440484660634,1,0.2,INVESTIGATED,UNDER_REVIEW
CL014935,P011934,C001365,V000522,RS00034,2025-08-25,2025-08-28,ACCIDENT,22700.0,Accident claim reported for V000522.,2,4.0,2.0,238000.0,41,65,0.04142335766423358,0.0953781512605042,0.014069223826886208,0,0.14634146341463414,NOT_FLAGGED,CLOSED
CL009181,P000835,C004716,V008355,RS00267,2025-08-26,2025-08-28,ACCIDENT,69100.0,Accident claim reported for V008355.,4,104.0,4.0,279275.0,76,307,0.1,0.2474263718556978,0.04567286921431683,0,0.15789473684210525,NOT_FLAGGED,CLOSED
CL009543,P011789,C005953,V011452,RS00464,2025-08-27,2025-08-28,ACCIDENT,301700.0,Accident claim reported for V011452.,10,45.0,10.0,263390.0,111,295,0.36349397590361443,1.1454497133528228,0.029201999795420003,0,0.0990990990990991,NOT_FLAGGED,CLOSED
CL016227,P006367,C008809,V006633,RS00129,2025-08-26,2025-08-28,THEFT,329000.0,Theft claim reported for V006633.,17,36.0,16.0,351870.5882352941,51,356,0.2980072463768116,0.9350028419539269,0.1086316841068599,1,0.09803921568627451,INVESTIGATED,UNDER_REVIEW
CL012285,P002260,C003238,V001384,RS00449,2025-08-26,2025-08-28,VANDALISM,33700.0,Vandalism claim reported for V001384.,0,-1.0,0.0,33700.0,222,100,0.07406593406593406,1.0,0.03952015292502044,0,0.23423423423423423,NOT_FLAGGED,CLOSED
CL003096,P002774,C005032,V011954,RS00482,2025-08-25,2025-08-28,ACCIDENT,109200.0,Accident claim reported for V011954.,4,100.0,4.0,168175.0,29,231,0.2064272211720227,0.6493236212278877,0.056885000328198335,0,0.1724137931034483,NOT_FLAGGED,CLOSED
CL019034,P004542,C000305,V003220,RS00485,2025-08-28,2025-08-28,NATURAL_DISASTER,227800.0,Natural_Disaster claim reported for V003220.,10,32.0,10.0,340520.0,76,151,0.30252324037184597,0.6689768589216493,0.35234949211548433,0,0.39473684210526316,NOT_FLAGGED,CLOSED
CL024286,P006803,C008209,V010279,RS00445,2025-08-22,2025-08-28,ACCIDENT,567000.0,Accident claim reported for V010279.,5,126.0,2.0,88960.0,64,230,0.9086538461538461,6.373651079136691,0.08476951608340412,0,0.015625,NOT_FLAGGED,CLOSED
CL013485,P008461,C004092,V013868,RS00311,2025-08-27,2025-08-28,ACCIDENT,222500.0,Accident claim reported for V013868.,10,5.0,9.0,311150.0,91,222,0.27503090234857847,0.7150891852804114,0.07118522199841967,0,0.10989010989010989,NOT_FLAGGED,CLOSED
CL022742,P007000,C000581,V007464,RS00317,2025-08-27,2025-08-28,NATURAL_DISASTER,277000.0,Natural_Disaster claim reported for V007464.,2,21.0,2.0,460300.0,71,358,0.31405895691609975,0.6017814468824679,0.026822554846348594,0,0.09859154929577464,NOT_FLAGGED,CLOSED
CL002540,P010848,C004024,V008860,RS00313,2025-08-24,2025-08-28,ACCIDENT,126000.0,Accident claim reported for V008860.,19,91.0,14.0,396768.4210526316,54,327,0.2581967213114754,0.31756559573395593,0.08230265273046279,0,0.14814814814814814,NOT_FLAGGED,CLOSED
